,yield,reactant_smiles,solvent_smiles,base_smiles,product_smiles,id,temperature,reaction_scale,base_amount,reaction_volume,solvent_1,solvent_2,amine_molecular_weight,amine_molecular_volume,amine_surface_area,amine_ovality,amine_hardness,amine_dipole_moment,amine_electronegativity,amine_E_HOMO,amine_E_LOMO,amine_V0_frequency,amine_V0_intensity,amine_V1_frequency,amine_V1_intensity,amine_V2_frequency,amine_V2_intensity,halide_molecular_weight,halide_molecular_volume,halide_surface_area,halide_ovality,halide_hardness,halide_dipole_moment,halide_electronegativity,halide_E_HOMO,halide_E_LOMO,halide_V0_frequency,halide_V0_intensity,halide_V1_frequency,halide_V1_intensity,halide_V2_frequency,halide_V2_intensity,ligand_molecular_weight,ligand_hardness,ligand_dipole_moment,ligand_electronegativity,ligand_E_HOMO,ligand_E_LOMO,ligand_.P1_electrostatic_charge,ligand_.P1_NMR_shift,halide_.C1_electrostatic_charge,halide_.C1_NMR_shift,amine_.N1_electrostatic_charge,amine_.N1_NMR_shift,halide_.C2_electrostatic_charge,halide_.C2_NMR_shift,amine_.C1_electrostatic_charge,amine_.C1_NMR_shift
195,45.95,CNC(=O)C1=C(C=CC=C1OC)N.CC1=NN(C(=C1)NC2=NC=C(C(=C2)I)C(F)(F)F)C.CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C,C1COCCO1,C(=O)([O-])[O-].[Cs+].[Cs+],CC1=NN(C(=C1)NC2=NC=C(C(=C2)NC3=C(C(=CC=C3)OC)C(=O)NC)C(F)(F)F)C,254,100.0,0.0327,0.00327,0.13,2.25,0.73,180.2,201.33012,445.29428,0.58258,0.19708,3.2845,0.0882,-0.28527,0.10888,0.0,0.0,0.0,0.0,0.0,0.0,382.12,333.94221,650.9848,0.60782,0.18722,3.7442,0.11574,-0.30296,0.07148,507.4384,2.0379,1598.9489,125.7461,717.8116,15.9616,578.6,0.0788,0.3464,0.10129,-0.18009,-0.02249,0.43995,226.1751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196,41.58,CNC(=O)C1=C(C=CC=C1OC)N.CC1=NN(C(=C1)NC2=NC=C(C(=C2)I)C(F)(F)F)C.CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C,C1COCCO1,C(=O)([O-])[O-].[Cs+].[Cs+],CC1=NN(C(=C1)NC2=NC=C(C(=C2)NC3=C(C(=CC=C3)OC)C(=O)NC)C(F)(F)F)C,255,95.0,0.072,0.0072,0.3,2.25,0.73,180.2,201.33012,445.29428,0.58258,0.19708,3.2845,0.0882,-0.28527,0.10888,0.0,0.0,0.0,0.0,0.0,0.0,382.12,333.94221,650.9848,0.60782,0.18722,3.7442,0.11574,-0.30296,0.07148,507.4384,2.0379,1598.9489,125.7461,717.8116,15.9616,578.6,0.0788,0.3464,0.10129,-0.18009,-0.02249,0.43995,226.1751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
197,15.27,CN1C=C(C=N1)C2=C(N=C(C=C2)N)OC.CC1C2=C(N=C(C=C2)Cl)OC(CN1C)C3CC3.C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=C(C4=CC=CC=C4C=C3)C5=C(C=CC6=CC=CC=C65)P(C7=CC=CC=C7)C8=CC=CC=C8,CC1=CC=CC=C1,CC(C)(C)[O-].[Na+],CC1C2=C(N=C(C=C2)NC3=NC(=C(C=C3)C4=CN(N=C4)C)OC)OC(CN1C)C5CC5,256,100.0,0.00048,0.00072,0.004,2.38,-0.36,204.23,254.20956,512.95868,0.57447,0.19523,2.8798,0.07348,-0.26871,0.12175,0.0,0.0,0.0,0.0,0.0,0.0,252.74,343.7994,600.01215,0.54946,0.22303,4.5721,0.11394,-0.33697,0.10908,1054.8729,116.1814,875.3766,5.2522,1112.5498,13.4541,622.7,0.07101,1.2076,0.11505,-0.18606,-0.04403,0.36563,220.8744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
198,71.64,C1CNCCN1.C1=CC=C(C=C1)COC2=C(C=C(C=C2)Br)F.C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=C(C4=CC=CC=C4C=C3)C5=C(C=CC6=CC=CC=C65)P(C7=CC=CC=C7)C8=CC=CC=C8,CC1=CC=CC=C1,CC(C)(C)[O-].[Na+],C1CN(CCN1)C2=CC(=C(C=C2)OCC3=CC=CC=C3)F,257,110.0,0.0478,0.0669,0.14,2.38,-0.36,86.14,121.80339,205.64534,0.37612,0.28721,0.0,0.06699,-0.3542,0.22023,0.0,0.0,0.0,0.0,0.0,0.0,281.12,285.22252,571.33447,0.59258,0.22062,2.0276,0.1084,-0.32902,0.11222,1021.5887,32.2867,1014.6529,48.7278,1029.0343,58.8733,622.7,0.07101,1.2076,0.11505,-0.18606,-0.04403,0.36563,220.8744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
199,0.0,CNC(=O)CN1CCOCC1.C1COCCN1C2=CC(=O)N3C=CC=C(C3=N2)C4=CC=CC5=C4SC6=C5C=C(C=C6)OS(=O)(=O)C(F)(F)F.CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C,C1COCCO1,C(=O)([O-])[O-].[Cs+].[Cs+],CN(C1=CC2=C(C=C1)SC3=C2C=CC=C3C4=CC=CN5C4=NC(=CC5=O)N6CCOCC6)C(=O)CN7CCOCC7,259,110.0,0.00018,0.00071,0.001,2.25,0.73,158.2,227.2916,372.66208,0.44969,0.27986,2.9522,0.09628,-0.37614,0.18358,0.0,0.0,0.0,0.0,0.0,0.0,561.6,597.03255,1306.57666,0.82817,0.18227,3.692,0.12233,-0.30461,0.05994,1366.2172,181.5606,183.1873,1.6017,325.9531,0.3511,578.6,0.0788,0.3464,0.10129,-0.18009,-0.02249,0.43995,226.1751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200,0.0,CNC(=O)CN1CCOCC1.C1COCCN1C2=CC(=O)N3C=CC=C(C3=N2)C4=CC=CC5=C4SC6=C5C=C(C=C6)OS(=O)(=O)C(F)(F)F.C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=C(C4=CC=CC=C4C=C3)C5=C(C=CC6=CC=CC=C65)P(C7=CC=CC=C7)C8=CC=CC=C8,CC1=CC=CC=C1,[O-]P(=O)([O-])[O-].[K+].[K+].[K+],CN(C1=CC2=C(C=C1)SC3=C2C=CC=C3C4=CC=CN5C4=NC(=CC5=O)N6CCOCC6)C(=O)CN7CCOCC7,260,110.0,0.00011,1e-05,0.001,2.38,-0.36,158.2,227.2916,372.66208,0.44969,0.27986,2.9522,0.09628,-0.37614,0.18358,0.0,0.0,0.0,0.0,0.0,0.0,561.6,597.03255,1306.57666,0.82817,0.18227,3.692,0.12233,-0.30461,0.05994,1366.2172,181.5606,183.1873,1.6017,325.9531,0.3511,622.7,0.07101,1.2076,0.11505,-0.18606,-0.04403,0.36563,220.8744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201,22.86,CN1C=C(C=N1)C2=C(N=C(C=C2)N)OC.CC1=CC(=NC2=C1CN(CC(O2)C3=NC(=CS3)C)C)Cl.C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=C(C4=CC=CC=C4C=C3)C5=C(C=CC6=CC=CC=C65)P(C7=CC=CC=C7)C8=CC=CC=C8,CC1=CC=CC=C1,CC(C)(C)[O-].[Na+],CC1=CC(=NC2=C1CN(CC(O2)C3=NC(=CS3)C)C)NC4=NC(=C(C=C4)C5=CN(N=C5)C)OC,261,100.0,0.0006,0.00096,0.005,2.38,-0.36,204.23,254.20956,512.95868,0.57447,0.19523,2.8798,0.07348,-0.26871,0.12175,0.0,0.0,0.0,0.0,0.0,0.0,309.8,348.08701,707.21045,0.6423,0.21635,4.1266,0.11266,-0.32901,0.10369,1113.4891,226.6849,795.5541,11.6033,907.5429,5.74,622.7,0.07101,1.2076,0.11505,-0.18606,-0.04403,0.36563,220.8744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202,79.51,CN1CCNCC1.CC(=O)NC1=CN=C(C=N1)Br.CC(C)(C)P(C(C)(C)C)C(C)(C)C,CN(C)C=O,CC(C)(C)[O-].[K+],CC(=O)NC1=CN=C(C=N1)N2CCN(CC2)C,264,120.0,0.00463,0.00926,0.00926,36.71,2.1,100.16,131.52275,241.95859,0.42046,0.28332,0.4655,0.05962,-0.34295,0.2237,0.0,0.0,0.0,0.0,0.0,0.0,216.04,224.59482,380.50702,0.46282,0.20727,4.5327,0.13309,-0.34036,0.07418,1804.2536,179.7719,589.3117,4.0288,591.204,30.2523,202.32,0.11009,1.06,0.06294,-0.17302,0.04715,0.34994,314.0329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
203,51.48,C1=CC(=CN=C1)N.C1=CN=C(C=C1Cl)Cl.CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C,C1COCCO1,C(=O)([O-])[O-].[Cs+].[Cs+],C1=CC(=CN=C1)NC2=NC=CC(=C2)Cl,265,100.0,0.00101,0.00203,0.005,2.25,0.73,94.11,126.07107,241.95975,0.4325,0.21176,3.5939,0.08458,-0.29634,0.12718,0.0,0.0,0.0,0.0,0.0,0.0,147.99,159.80073,288.73816,0.44066,0.22973,2.1124,0.14539,-0.37512,0.08433,202.2183,0.3341,804.1458,124.6867,402.2285,1.9345,578.6,0.0788,0.3464,0.10129,-0.18009,-0.02249,0.43995,226.1751,0.0,0.0,0.0,0.0,-0.46556,109.5105,0.34815,121.9909
204,35.51,CN1C=C(C=N1)C2=C(N=C(C=C2)N)OC.CC1=CC(=NC2=C1CN(CC(O2)C3CCCO3)C)Cl.C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=C(C4=CC=CC=C4C=C3)C5=C(C=CC6=CC=CC=C65)P(C7=CC=CC=C7)C8=CC=CC=C8,CC1=CC=CC=C1,CC(C)(C)[O-].[Na+],CC1=CC(=NC2=C1CN(CC(O2)C3CCCO3)C)NC4=NC(=C(C=C4)C5=CN(N=C5)C)OC,267,100.0,0.001,0.00201,0.005,2.38,-0.36,204.23,254.20956,512.95868,0.57447,0.19523,2.8798,0.07348,-0.26871,0.12175,0.0,0.0,0.0,0.0,0.0,0.0,282.76,352.61541,665.36945,0.59912,0.22325,3.415,0.11532,-0.33857,0.10794,1061.0089,99.9025,1103.0408,189.6352,923.9403,51.9007,622.7,0.07101,1.2076,0.11505,-0.18606,-0.04403,0.36563,220.8744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205,48.39,C1CN(CCN1)CC2=CC=CC=C2.CCOC(=O)C1=CC(=O)C2=C(O1)C(=CC(=C2)OC)Br.C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=C(C4=CC=CC=C4C=C3)C5=C(C=CC6=CC=CC=C65)P(C7=CC=CC=C7)C8=CC=CC=C8,CC1=CC=CC=C1,C(=O)([O-])[O-].[Cs+].[Cs+],CCOC(=O)C1=CC(=O)C2=C(O1)C(=CC(=C2)OC)N3CCN(CC3)CC4=CC=CC=C4,268,80.0,0.00611,0.00856,0.06,2.38,-0.36,176.26,260.57788,459.87604,0.5066,0.23253,0.6527,0.08787,-0.3204,0.14466,0.0,0.0,0.0,0.0,0.0,0.0,327.13,258.8542,660.31445,0.73063,0.18158,2.8748,0.14862,-0.3302,0.03296,1061.0089,99.9025,1103.0408,189.6352,923.9403,51.9007,622.7,0.07101,1.2076,0.11505,-0.18606,-0.04403,0.36563,220.8744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
206,63.67,C1COCCN1.CC1=CC(=CC(=C1NC(=O)CC(C)(C)C)C)Br.CN(C)C1=CC=CC=C1C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4,CC1=CC=CC=C1,CC(C)(C)[O-].[K+],CC1=CC(=CC(=C1NC(=O)CC(C)(C)C)C)N2CCOCC2,269,80.0,0.00067,0.00094,0.003,2.38,-0.36,87.12,107.93092,204.48776,0.4054,0.29452,1.5461,0.07351,-0.36804,0.22101,0.0,0.0,0.0,0.0,0.0,0.0,298.22,335.53305,610.67743,0.56838,0.22035,4.133,0.09924,-0.3196,0.12111,1781.3392,152.8133,623.1918,2.3102,817.3423,30.8161,393.5,0.08724,0.8236,0.09982,-0.18706,-0.01258,0.4118,322.2633,0.0,0.0,-0.93646,164.1205,0.0,0.0,0.0,0.0
207,13.21,C1COCCN1.CC1=CC(=CC(=C1NC(=O)CC2CCCC2)C)Br.CN(C)C1=CC=CC=C1C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4,CC1=CC=CC=C1,CC(C)(C)[O-].[K+],CC1=CC(=CC(=C1NC(=O)CC2CCCC2)C)N3CCOCC3,270,80.0,0.00067,0.00094,0.003,2.38,-0.36,87.12,107.93092,204.48776,0.4054,0.29452,1.5461,0.07351,-0.36804,0.22101,0.0,0.0,0.0,0.0,0.0,0.0,310.23,399.68781,646.99274,0.53588,0.22407,1.3282,0.11564,-0.33971,0.10843,1782.8361,375.2441,604.4418,36.1555,493.0685,11.2179,393.5,0.08724,0.8236,0.09982,-0.18706,-0.01258,0.4118,322.2633,0.0,0.0,-0.93646,164.1205,0.0,0.0,0.0,0.0
208,40.26,C[C@@H]1CNCCN1C(=O)OC(C)(C)C.COC1=C(C=CC(=C1)Br)OCC2=CC=CC=C2.C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=C(C4=CC=CC=C4C=C3)C5=C(C=CC6=CC=CC=C65)P(C7=CC=CC=C7)C8=CC=CC=C8,CC1=CC=CC=C1,CC(C)(C)[O-].[Na+],C[C@@H]1CN(CCN1)C2=CC(=C(C=C2)OCC3=CC=CC=C3)OC,271,80.0,0.00341,0.00478,0.025,2.38,-0.36,200.28,252.1903,481.61716,0.54225,0.28165,2.4365,0.07335,-0.35499,0.2083,0.0,0.0,0.0,0.0,0.0,0.0,293.15,299.24942,609.50146,0.61226,0.21623,1.9286,0.08713,-0.30335,0.1291,1633.9233,4.639,715.6749,2.1134,1297.6752,117.8549,622.7,0.07101,1.2076,0.11505,-0.18606,-0.04403,0.36563,220.8744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
209,74.48,CCONC(=O)C1=CC=CC=C1N.CC1=NN(C(=C1)NC2=NC=C(C(=C2)I)C(F)(F)F)C.CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C,C1COCCO1,C(=O)([O-])[O-].[Cs+].[Cs+],CCONC(=O)C1=CC=CC=C1NC2=CC(=NC=C2C(F)(F)F)NC3=CC(=NN3C)C,272,90.0,0.00039,4e-05,0.004,2.25,0.73,180.2,226.95616,445.30188,0.53787,0.19561,1.6595,0.1025,-0.29811,0.0931,0.0,0.0,0.0,0.0,0.0,0.0,382.12,333.94221,650.9848,0.60782,0.18722,3.7442,0.11574,-0.30296,0.07148,507.4384,2.0379,1598.9489,125.7461,717.8116,15.9616,578.6,0.0788,0.3464,0.10129,-0.18009,-0.02249,0.43995,226.1751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
210,48.64,C1=CC=C(C(=C1)C(=O)NOCCO)N.CC1=NN(C(=C1)NC2=NC=C(C(=C2)I)C(F)(F)F)C.CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C,C1COCCO1,C(=O)([O-])[O-].[Cs+].[Cs+],CC1=NN(C(=C1)NC2=NC=C(C(=C2)NC3=CC=CC=C3C(=O)NOCCO)C(F)(F)F)C,273,90.0,0.00039,4e-05,0.01,2.25,0.73,196.2,257.26503,474.30707,0.52697,0.19357,1.1955,0.1047,-0.29827,0.08887,0.0,0.0,0.0,0.0,0.0,0.0,382.12,333.94221,650.9848,0.60782,0.18722,3.7442,0.11574,-0.30296,0.07148,507.4384,2.0379,1598.9489,125.7461,717.8116,15.9616,578.6,0.0788,0.3464,0.10129,-0.18009,-0.02249,0.43995,226.1751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211,0.0,CC1=NN(C=N1)C2=CC=C(C=C2)N.CN1C[C@H](OC2=C(C1)C=CC(=N2)Cl)C3=CC=CC=C3.C1CCC(CC1)P(C2CCCCC2)C3=CC=CC=C3C4=CC=CC=C4,COCCOC,C(=O)([O-])[O-].[Cs+].[Cs+],CC1=NN(C=N1)C2=CC=C(C=C2)NC3=NC4=C(CN(C[C@H](O4)C5=CC=CC=C5)C)C=C3,274,100.0,2e-05,1e-05,0.0005,7.2,0.45,174.2,188.51212,447.61716,0.61188,0.20372,4.3612,0.08716,-0.29088,0.11656,0.0,0.0,0.0,0.0,0.0,0.0,274.74,288.45068,672.65137,0.69246,0.21708,4.5738,0.11154,-0.32863,0.10554,1055.3029,129.6607,866.0913,10.3279,897.5978,16.0639,350.5,0.08518,1.0986,0.10218,-0.18736,-0.017,0.40051,315.5936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
212,0.0,CC1=NN(C=N1)C2=CC=C(C=C2)N.CN1C[C@H](OC2=C(C1)C=CC(=N2)Cl)C3=CC=CC=C3.C1CCC(CC1)P(C2CCCCC2)C3=CC=CC=C3C4=CC=CC=C4,COCCOC,C(=O)([O-])[O-].[Cs+].[Cs+],CC1=NN(C=N1)C2=CC=C(C=C2)NC3=NC4=C(CN(C[C@H](O4)C5=CC=CC=C5)C)C=C3,276,100.0,2e-05,3e-05,0.0005,7.2,0.45,174.2,188.51212,447.61716,0.61188,0.20372,4.3612,0.08716,-0.29088,0.11656,0.0,0.0,0.0,0.0,0.0,0.0,274.74,288.45068,672.65137,0.69246,0.21708,4.5738,0.11154,-0.32863,0.10554,1055.3029,129.6607,866.0913,10.3279,897.5978,16.0639,350.5,0.08518,1.0986,0.10218,-0.18736,-0.017,0.40051,315.5936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
213,0.0,CC1=NN(C=N1)C2=CC=C(C=C2)N.CN1C[C@H](OC2=C(C1)C=CC(=N2)Cl)C3=CC=CC=C3.C1CCC(CC1)P(C2CCCCC2)C3=CC=CC=C3C4=CC=CC=C4,COCCOC,CC(C)(C)[O-].[K+],CC1=NN(C=N1)C2=CC=C(C=C2)NC3=NC4=C(CN(C[C@H](O4)C5=CC=CC=C5)C)C=C3,277,100.0,2e-05,3e-05,0.0005,7.2,0.45,174.2,188.51212,447.61716,0.61188,0.20372,4.3612,0.08716,-0.29088,0.11656,0.0,0.0,0.0,0.0,0.0,0.0,274.74,288.45068,672.65137,0.69246,0.21708,4.5738,0.11154,-0.32863,0.10554,1055.3029,129.6607,866.0913,10.3279,897.5978,16.0639,350.5,0.08518,1.0986,0.10218,-0.18736,-0.017,0.40051,315.5936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
214,0.0,CC1=NN(C=N1)C2=CC=C(C=C2)N.CN1C[C@H](OC2=C(C1)C=CC(=N2)Cl)C3=CC=CC=C3.CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C,COCCOC,C(=O)([O-])[O-].[Cs+].[Cs+],CC1=NN(C=N1)C2=CC=C(C=C2)NC3=NC4=C(CN(C[C@H](O4)C5=CC=CC=C5)C)C=C3,278,100.0,2e-05,3e-05,0.0005,7.2,0.45,174.2,188.51212,447.61716,0.61188,0.20372,4.3612,0.08716,-0.29088,0.11656,0.0,0.0,0.0,0.0,0.0,0.0,274.74,288.45068,672.65137,0.69246,0.21708,4.5738,0.11154,-0.32863,0.10554,1055.3029,129.6607,866.0913,10.3279,897.5978,16.0639,578.6,0.0788,0.3464,0.10129,-0.18009,-0.02249,0.43995,226.1751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
215,0.0,CC1=NN(C=N1)C2=CC=C(C=C2)N.CN1C[C@H](OC2=C(C1)C=CC(=N2)Cl)C3=CC=CC=C3.C1CCC(CC1)P(C2CCCCC2)C3=CC=CC=C3C4=CC=CC=C4,COCCOC,C(=O)([O-])[O-].[Cs+].[Cs+],CC1=NN(C=N1)C2=CC=C(C=C2)NC3=NC4=C(CN(C[C@H](O4)C5=CC=CC=C5)C)C=C3,279,100.0,2e-05,3e-05,0.0005,7.2,0.45,174.2,188.51212,447.61716,0.61188,0.20372,4.3612,0.08716,-0.29088,0.11656,0.0,0.0,0.0,0.0,0.0,0.0,274.74,288.45068,672.65137,0.69246,0.21708,4.5738,0.11154,-0.32863,0.10554,1055.3029,129.6607,866.0913,10.3279,897.5978,16.0639,350.5,0.08518,1.0986,0.10218,-0.18736,-0.017,0.40051,315.5936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
216,0.0,C1CNCCN1.C1=CC2=C(C=C(O2)C(=O)N)C(=C1)Br.C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=C(C4=CC=CC=C4C=C3)C5=C(C=CC6=CC=CC=C65)P(C7=CC=CC=C7)C8=CC=CC=C8,C1CCOC1,C(=O)([O-])[O-].[Cs+].[Cs+],C1CN(CCN1)C2=C3C=C(OC3=CC=C2)C(=O)N,280,70.0,0.0025,0.005,0.036,7.58,1.28,86.14,121.80339,205.64534,0.37612,0.28721,0.0,0.06699,-0.3542,0.22023,0.0,0.0,0.0,0.0,0.0,0.0,240.05,295.60943,458.10889,0.46395,0.19366,4.3888,0.1324,-0.32606,0.06125,1791.8842,286.1068,765.8185,36.0017,1374.1779,241.3675,622.7,0.07101,1.2076,0.11505,-0.18606,-0.04403,0.36563,220.8744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
217,16.81,CC(C)(C)OC(=O)N1CCNCC1.CC1=C(C(=CC=C1)Br)[N+](=O)[O-].CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C,C1COCCO1,C(=O)([O-])[O-].[Cs+].[Cs+],CC1=C(C(=CC=C1)N2CCN(CC2)C(=O)OC(C)(C)C)[N+](=O)[O-],281,80.0,0.00093,0.00204,0.003,2.25,0.73,186.25,242.71504,445.29718,0.51432,0.28237,2.4097,0.07371,-0.35608,0.20867,0.0,0.0,0.0,0.0,0.0,0.0,216.03,188.22982,385.45865,0.52743,0.19284,4.776,0.1614,-0.35424,0.03145,1380.2462,229.035,1655.8197,217.225,-89.1662,0.0257,578.6,0.0788,0.3464,0.10129,-0.18009,-0.02249,0.43995,226.1751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
218,83.59,CC(C)(C)OC(=O)N.C1=CC(=C(C=C1Br)F)C=O.C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=C(C4=CC=CC=C4C=C3)C5=C(C=CC6=CC=CC=C65)P(C7=CC=CC=C7)C8=CC=CC=C8,CC1=CC=CC=C1,C(=O)([O-])[O-].[Cs+].[Cs+],CC(C)(C)OC(=O)NC1=CC(=C(C=C1)C=O)F,282,100.0,0.0033,0.00469,0.01,2.38,-0.36,117.15,152.16705,269.83319,0.42547,0.31751,2.3446,0.09864,-0.41615,0.21888,0.0,0.0,0.0,0.0,0.0,0.0,203.01,158.15676,353.40414,0.54308,0.20638,1.9576,0.15712,-0.3635,0.04926,1791.7488,227.5376,824.2322,36.2024,167.2632,8.3445,622.7,0.07101,1.2076,0.11505,-0.18606,-0.04403,0.36563,220.8744,0.0,0.0,-1.25585,198.1235,0.0,0.0,0.0,0.0
219,97.47,CC(C)(C)OC(=O)N.C1=CC(=C(C=C1Br)F)C=O.C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=C(C4=CC=CC=C4C=C3)C5=C(C=CC6=CC=CC=C65)P(C7=CC=CC=C7)C8=CC=CC=C8,CC1=CC=CC=C1,C(=O)([O-])[O-].[Cs+].[Cs+],CC(C)(C)OC(=O)NC1=CC(=C(C=C1)C=O)F,283,100.0,0.0183,0.0216,0.04,2.38,-0.36,117.15,152.16705,269.83319,0.42547,0.31751,2.3446,0.09864,-0.41615,0.21888,0.0,0.0,0.0,0.0,0.0,0.0,203.01,158.15676,353.40414,0.54308,0.20638,1.9576,0.15712,-0.3635,0.04926,1791.7488,227.5376,824.2322,36.2024,167.2632,8.3445,622.7,0.07101,1.2076,0.11505,-0.18606,-0.04403,0.36563,220.8744,0.0,0.0,-1.25585,198.1235,0.0,0.0,0.0,0.0
220,0.0,CC(C)(C)OC(=O)NCCC1CCNCC1.C1=CC=C(C=C1)I.CC(C)(C)P(C(C)(C)C)C(C)(C)C,COCCOC,[O-]P(=O)([O-])[O-].[K+].[K+].[K+],CC(C)(C)OC(=O)NCCC1CCN(CC1)C2=CC=CC=C2,284,100.0,0.0015,0.003,0.003,7.2,0.45,228.33,379.09,554.25049,0.47555,0.28202,2.8221,0.07797,-0.36,0.20405,0.0,0.0,0.0,0.0,0.0,0.0,204.01,147.41614,267.15558,0.43025,0.21148,1.8741,0.11597,-0.32745,0.09551,698.1941,16.0645,476.0157,1.11,230.8765,0.1993,202.32,0.11009,1.06,0.06294,-0.17302,0.04715,0.34994,314.0329,0.00046,135.5203,0.0,0.0,0.0,0.0,0.0,0.0
221,52.15,C1CN(CCN1)CC2=CC=CC=C2.CN(C)C(=O)C1=CC2=C(O1)C(=CC=C2)Br.CC(C)C1=CC(=C(C(=C1)C(C)C)C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4)C(C)C,C1COCCO1,C(=O)([O-])[O-].[Cs+].[Cs+],CN(C)C(=O)C1=CC2=C(O1)C(=CC=C2)N3CCN(CC3)CC4=CC=CC=C4,285,95.0,0.00485,0.00679,0.01,2.25,0.73,176.26,260.57788,459.87604,0.5066,0.23253,0.6527,0.08787,-0.3204,0.14466,0.0,0.0,0.0,0.0,0.0,0.0,268.11,194.0817,530.76361,0.71159,0.19372,1.5723,0.12802,-0.32174,0.0657,1723.91,235.4975,744.0328,20.5371,610.1477,2.3775,476.7,0.08791,1.327,0.10312,-0.19104,-0.01521,0.40745,312.877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
222,0.0,CC(C)(C)OC(=O)NCCC1CCNCC1.C1=CC=C(C=C1)Br.CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C,CC1=CC=CC=C1,CC(C)(C)[O-].[Na+],CC(C)(C)OC(=O)NCCC1CCN(CC1)C2=CC=CC=C2,286,50.0,0.00096,0.00019,0.0022,2.38,-0.36,228.33,379.09,554.25049,0.47555,0.28202,2.8221,0.07797,-0.36,0.20405,0.0,0.0,0.0,0.0,0.0,0.0,157.01,133.90402,260.90005,0.44798,0.23056,1.8257,0.10435,-0.33491,0.1262,679.0804,21.4934,252.2156,0.0016,173.7674,0.2223,578.6,0.0788,0.3464,0.10129,-0.18009,-0.02249,0.43995,226.1751,0.04661,123.3019,0.0,0.0,0.0,0.0,0.0,0.0
